Title,Date,URL,Tags,AdS/CFT,BTZ black hole,BTZ black holes,MERA,RT formula,Renyi entropy,bit thread,black holes,bulk geometry,cMERA,continuous tensor network,einstein equations,emergent space-time geometry,entanglement of assistance,entanglement of purification,entanglement renormalization,geodesics,geometry of entangled states,hawking radiation,holographic code,holographic duality,holographic entanglement,holographic shadow,holography,hyperbolic lattices,quantum bit threads,quantum circuit,quantum computer,quantum error-correcting code,quantum information theory,quantum machine learning,random quantum circuits,stabilizer state,tensor network,tensor networks,tensor networks in machine learning,traversable wormhole,traversable wormholes,Topic
Parameterized quantum comb and simpler circuits for reversing unknown qubit-unitary operations,3.2024,https://arxiv.org/pdf/2403.03761v1,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Random covariant quantum channels,3.2024,https://arxiv.org/pdf/2403.03667v1,['quantum information theory'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Fast spectroscopic imaging using extreme ultraviolet interferometry,3.2024,https://arxiv.org/pdf/2403.03620v1,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Speed limits to the growth of Krylov complexity in open quantum systems,3.2024,https://arxiv.org/pdf/2403.03584v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Quantum machine learning with indefinite causal order,3.2024,https://arxiv.org/pdf/2403.03533v1,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Burnett&#39;s conjecture in generalized wave coordinates,3.2024,https://arxiv.org/pdf/2403.03470v1,['einstein equations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Parameterized Post-Tolman-Oppenheimer-Volkoff Framework for Screened Modified Gravity with an Application to the Secondary Component of GW190814,3.2024,https://arxiv.org/pdf/2403.03399v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Remarks on celestial amplitudes and Liouville theory,3.2024,https://arxiv.org/pdf/2403.03374v1,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Environmentally driven symmetry-breaking quenches dual fluorescence in proflavine,3.2024,https://arxiv.org/pdf/2403.03316v1,['tensor network'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tensor Networks
Efficient Representation of Gaussian Fermionic Pure States in Non-Computational Bases,3.2024,https://arxiv.org/pdf/2403.03289v1,['quantum information theory'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Deterministic Bethe state preparation,3.2024,https://arxiv.org/pdf/2403.03283v1,"['quantum circuit', 'quantum computer']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
On GR dragging and effective galactic dark matter,3.2024,https://arxiv.org/pdf/2403.03227v1,['einstein equations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Quantum 2D Liouville Path-Integral Is a Sum over Geometries in AdS$_3$ Einstein Gravity,3.2024,https://arxiv.org/pdf/2403.03179v1,"['geodesics', 'tensor network']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Black Holes and GR
Solving non-native combinatorial optimization problems using hybrid quantum-classical algorithms,3.2024,https://arxiv.org/pdf/2403.03153v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
The resonant history of gravitational atoms in black hole binaries,3.2024,https://arxiv.org/pdf/2403.03147v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Quantum Algorithms in a Superposition of Spacetimes,3.2024,https://arxiv.org/pdf/2403.02937v1,"['quantum computer', 'quantum information theory']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
The Future of Primordial Black Holes: Open Questions and Roadmap,3.2024,https://arxiv.org/pdf/2403.02907v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Primordial black hole formation processes with full numerical relativity,3.2024,https://arxiv.org/pdf/2403.02878v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Quantum Mixed-State Self-Attention Network,3.2024,https://arxiv.org/pdf/2403.02871v1,"['quantum circuit', 'quantum machine learning']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Recent Developments in Holographic Black Hole Chemistry,3.2024,https://arxiv.org/pdf/2403.02864v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Quantum Zeno Monte Carlo for observable measurement,3.2024,https://arxiv.org/pdf/2403.02763v2,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
PDQMA = DQMA = NEXP: QMA With Hidden Variables and Non-collapsing Measurements,3.2024,https://arxiv.org/pdf/2403.02543v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Surface gravity analysis in Gauss-Bonnet and Barrow black holes,3.2024,https://arxiv.org/pdf/2403.02540v1,['hawking radiation'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Hybrid quantum programming with PennyLane Lightning on HPC platforms,3.2024,https://arxiv.org/pdf/2403.02512v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Characterizing Dynamic Majorana Hybridization for Universal Quantum Computing,3.2024,https://arxiv.org/pdf/2403.02481v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Signatures of ultralight bosons in the orbital eccentricity of binary black holes,3.2024,https://arxiv.org/pdf/2403.02415v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Higher-derivative corrections to flavoured BPS black hole thermodynamics and holography,3.2024,https://arxiv.org/pdf/2403.02410v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Classification of the Fashion-MNIST Dataset on a Quantum Computer,3.2024,https://arxiv.org/pdf/2403.02405v1,"['quantum computer', 'quantum machine learning']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Impact of unmodeled eccentricity on the tidal deformability measurement and implications for gravitational wave physics inference,3.2024,https://arxiv.org/pdf/2403.02404v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Microlensing optical depth and event rate toward the Large Magellanic Cloud based on 20 years of OGLE observations,3.2024,https://arxiv.org/pdf/2403.02398v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
No massive black holes in the Milky Way halo,3.2024,https://arxiv.org/pdf/2403.02386v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Relational bulk reconstruction from modular flow,3.2024,https://arxiv.org/pdf/2403.02377v1,"['AdS/CFT', 'holography']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Asymptotically-Flat Black Hole Solutions in Symmergent Gravity,3.2024,https://arxiv.org/pdf/2403.02373v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Holographic entropy bound and a special class of spatial systems in cosmology,3.2024,https://arxiv.org/pdf/2403.02362v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Probing the Circum-Galactic Medium with Fast Radio Bursts: Insights from the CAMELS Simulations,3.2024,https://arxiv.org/pdf/2403.02313v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
"RUBIES: JWST/NIRSpec Confirmation of an Infrared-luminous, Broad-line Little Red Dot with an Ionized Outflow",3.2024,https://arxiv.org/pdf/2403.02304v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
"Fractional Spins, Unfolding, and Holography: II. 4D Higher Spin Gravity and 3D Conformal Dual",3.2024,https://arxiv.org/pdf/2403.02301v2,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
"Fractional Spins, Unfolding, and Holography: I. Parent field equations for dual higher-spin gravity reductions",3.2024,https://arxiv.org/pdf/2403.02283v2,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Quantum Computing: Vision and Challenges,3.2024,https://arxiv.org/pdf/2403.02240v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
"Conformally related vacuum gravitational waves, and their symmetries",3.2024,https://arxiv.org/pdf/2403.02230v2,['geodesics'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Projective path to points at infinity in spherically symmetric spacetimes,3.2024,https://arxiv.org/pdf/2403.02128v1,['geodesics'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Nonlinear Stability of Black Holes with a Stable Light Ring,3.2024,https://arxiv.org/pdf/2403.02089v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Magnetic black holes in 4$D$ Einstein--Gauss--Bonnet massive gravity coupled to nonlinear electrodynamics,3.2024,https://arxiv.org/pdf/2403.02056v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Recursive Quantum Relaxation for Combinatorial Optimization Problems,3.2024,https://arxiv.org/pdf/2403.02045v1,['tensor network'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tensor Networks
Holographic Einstein Ring of a Charged Rastall AdS Black Hole with Bulk Electromagnetic Field,3.2024,https://arxiv.org/pdf/2403.01995v1,['AdS/CFT'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Status of Birkhoff&#39;s theorem in polymerized semiclassical regime of Loop Quantum Gravity,3.2024,https://arxiv.org/pdf/2403.01910v1,['einstein equations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Wafer-scale uniformity improvement of Dolan-bridge Josephson junctions by optimization of shadow evaporation technique,3.2024,https://arxiv.org/pdf/2403.01894v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Telling late-time tails for a massive scalar field in the background of brane-localized black holes,3.2024,https://arxiv.org/pdf/2403.01883v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
"Investigating the Physical Properties of Traversable Wormholes in the Modified $f(R,T)$ Gravity",3.2024,https://arxiv.org/pdf/2403.01828v1,['traversable wormholes'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Black Holes and GR
Radio AGN jet alignment: Radio and Optical Position Angle of Radio Galaxies,3.2024,https://arxiv.org/pdf/2403.01707v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Computing exact moments of local random quantum circuits via tensor networks,3.2024,https://arxiv.org/pdf/2403.01706v1,['tensor networks'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tensor Networks
Inverted-circuit zero-noise extrapolation for quantum gate error mitigation,3.2024,https://arxiv.org/pdf/2403.01608v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Una interpretacion de colapso objetivo para los problemas de la medida y la clasicalizacion donde no se conserva la informacion,3.2024,https://arxiv.org/pdf/2403.01584v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
All-Pass Readout for Robust and Scalable Quantum Measurement,3.2024,https://arxiv.org/pdf/2403.01375v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Boosting the Efficiency of Quantum Divider through Effective Design Space Exploration,3.2024,https://arxiv.org/pdf/2403.01206v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Study of charged gravastar model in $f(\mathcal{Q})$ gravity,3.2024,https://arxiv.org/pdf/2403.01094v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Student Understanding of the Bloch Sphere,3.2024,https://arxiv.org/pdf/2403.01047v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Bulk-local dS$_3$ holography: the Matter with $T\bar T+Λ_2$,3.2024,https://arxiv.org/pdf/2403.01040v1,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Particle motion around luminous neutron stars: effects of deviation from Schwarzschild spacetime,3.2024,https://arxiv.org/pdf/2403.01006v1,['geodesics'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Scalable Quantum Algorithms for Noisy Quantum Computers,3.2024,https://arxiv.org/pdf/2403.00940v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Computational supremacy in quantum simulation,3.2024,https://arxiv.org/pdf/2403.00910v1,['tensor networks'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tensor Networks
New probe of non-Gaussianities with primordial black hole induced gravitational waves,3.2024,https://arxiv.org/pdf/2403.00660v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Comment on &#34;Controlled Bond Expansion for Density Matrix Renormalization Group Ground State Search at Single-Site Costs&#34; (Extended Version),3.2024,https://arxiv.org/pdf/2403.00562v1,['tensor network'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tensor Networks
Observational Evidence for Hot Wind Impact on pc-scale in Low-luminosity Active Galactic Nucleus,3.2024,https://arxiv.org/pdf/2403.00479v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Phase retrieval beyond the homogeneous object assumption for X-ray in-line holographic imaging,3.2024,https://arxiv.org/pdf/2403.00461v1,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
"Wormholes in the f(R,L,T) theory of gravity",3.2024,https://arxiv.org/pdf/2403.00310v1,['traversable wormhole'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Black Holes and GR
Gas-dynamical Mass Measurements of the Supermassive Black Holes in the Early-Type Galaxies NGC 4786 and NGC 5193 from ALMA and HST Observations,3.2024,https://arxiv.org/pdf/2403.00181v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Enabling large-depth simulation of noisy quantum circuits with positive tensor networks,3.2024,https://arxiv.org/pdf/2403.00152v1,"['quantum circuit', 'random quantum circuits', 'tensor network']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Quantum Computers and Quantum Information
Tip of the iceberg: overmassive black holes at 4&lt;z&lt;7 found by JWST are not inconsistent with the local $\mathcal{M}_{\rm BH}$-$\mathcal{M}_\star$ relation,3.2024,https://arxiv.org/pdf/2403.00074v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Carroll Hawking effect,3.2024,https://arxiv.org/pdf/2403.00073v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Probing AGN jet precession with LISA,3.2024,https://arxiv.org/pdf/2403.00066v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
pAGN: the one-stop solution for AGN disc modeling,3.2024,https://arxiv.org/pdf/2403.00060v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Sudden breakdown of effective field theory near cool Kerr-Newman black holes,3.2024,https://arxiv.org/pdf/2403.00051v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Viable Wormhole Solutions in Modified Gauss-Bonnet Gravity,3.2024,https://arxiv.org/pdf/2403.00035v1,['traversable wormhole'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Black Holes and GR
Primordial black holes in non-minimal coupling Gauss-Bonnet inflation in light of the NANOGrav 15 year data,3.2024,https://arxiv.org/pdf/2403.00021v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Gravitational wave constraints on planetary-mass primordial black holes using LIGO O3a data,2.2024,https://arxiv.org/pdf/2402.19468v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Revisiting string-inspired running-vacuum models under the lens of light primordial black holes,2.2024,https://arxiv.org/pdf/2402.19373v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
"Dark energy and dark matter configurations for wormholes and solitionic hierarchies of nonmetric Ricci flows and $F(R,T,Q,T_{m})$ gravity",2.2024,https://arxiv.org/pdf/2402.19362v1,['traversable wormhole'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Black Holes and GR
New Pathways in Neutrino Physics via Quantum-Encoded Data Analysis,2.2024,https://arxiv.org/pdf/2402.19306v2,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Thermodynamic Trade-Off Relations in Trace-Preserving Completely Positive Maps and Its Observation on a Quantum Computer,2.2024,https://arxiv.org/pdf/2402.19293v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Noisy intermediate-scale quantum simulation of the one-dimensional wave equation,2.2024,https://arxiv.org/pdf/2402.19247v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Globally hyperbolic evaporating black hole and the information loss issue,2.2024,https://arxiv.org/pdf/2402.19140v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Induced Gravitational Wave interpretation of PTA data: a complete study for general equation of state,2.2024,https://arxiv.org/pdf/2402.18965v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Low Depth Virtual Distillation of Quantum Circuits by Deterministic Circuit Decomposition,2.2024,https://arxiv.org/pdf/2402.18874v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Partial Tidal Disruption Events by Intermediate-mass Black Holes in Supermassive and Intermediate-mass Black Hole Binaries,2.2024,https://arxiv.org/pdf/2402.18812v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Topological interpretation of extremal and Davies-type phase transitions of black holes,2.2024,https://arxiv.org/pdf/2402.18791v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Physical Pathways for JWST-Observed Supermassive Black Holes in the Early Universe,2.2024,https://arxiv.org/pdf/2402.18773v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Realizing Topological Quantum Walks on NISQ Digital Quantum Hardware,2.2024,https://arxiv.org/pdf/2402.18685v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Primordial black holes or else? Tidal tests on subsolar mass gravitational-wave observations,2.2024,https://arxiv.org/pdf/2402.18656v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
